"GEO_ID","NAME","GEO_ID_F","NAICS2017","INDLEVEL","NAICS2017_LABEL","SUBSECTOR","SECTOR","NAICS2017_F","INDGROUP","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","EMPSZFI","EMPSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","30","White","002","Veteran","651","Firms with 100 to 249 employees","2018","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","30","White","002","Veteran","652","Firms with 250 to 499 employees","2018","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","30","White","002","Veteran","657","Firms with 500 employees or more","2018","40","W","73034","2253990","4.0","S","1.2","1.0"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","002","Veteran","611","Firms with no employees","2018","347","M","0","28058","27.0","S","0.0","62.9"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","002","Veteran","612","Firms with 1 to 4 employees","2018","1599","R","3559","136847","21.2","S","23.6","30.9"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","002","Veteran","620","Firms with 5 to 9 employees","2018","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","002","Veteran","630","Firms with 10 to 19 employees","2018","367","R","5030","175963","32.0","S","28.8","40.4"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","002","Veteran","641","Firms with 20 to 49 employees","2018","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","002","Veteran","642","Firms with 50 to 99 employees","2018","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","002","Veteran","651","Firms with 100 to 249 employees","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","002","Veteran","652","Firms with 250 to 499 employees","2018","D","D","10,000 to 24,999 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","002","Veteran","657","Firms with 500 employees or more","2018","D","D","500 to 999 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","611","Firms with no employees","2018","18","K","0","1479","8.9","S","0.0","1.0"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","612","Firms with 1 to 4 employees","2018","S","S","100 to 249 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","620","Firms with 5 to 9 employees","2018","D","D","20 to 99 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","630","Firms with 10 to 19 employees","2018","S","S","500 to 999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","641","Firms with 20 to 49 employees","2018","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","60","Asian","002","Veteran","611","Firms with no employees","2018","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","60","Asian","002","Veteran","612","Firms with 1 to 4 employees","2018","894","R","1933","98556","27.8","S","33.6","34.6"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","60","Asian","002","Veteran","620","Firms with 5 to 9 employees","2018","431","R","2618","139486","25.3","S","28.0","37.4"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","60","Asian","002","Veteran","630","Firms with 10 to 19 employees","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","60","Asian","002","Veteran","641","Firms with 20 to 49 employees","2018","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","60","Asian","002","Veteran","642","Firms with 50 to 99 employees","2018","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","002","Veteran","612","Firms with 1 to 4 employees","2018","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","002","Veteran","611","Firms with no employees","2018","631","O","0","44879","31.9","S","0.0","58.3"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","002","Veteran","612","Firms with 1 to 4 employees","2018","3333","U","7390","335359","12.9","S","16.9","23.7"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","002","Veteran","620","Firms with 5 to 9 employees","2018","1315","T","8464","355356","21.2","S","23.6","31.7"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","002","Veteran","630","Firms with 10 to 19 employees","2018","712","T","9555","411726","31.6","S","30.0","39.9"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","002","Veteran","641","Firms with 20 to 49 employees","2018","424","T","13587","396766","46.5","S","47.5","48.9"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","002","Veteran","642","Firms with 50 to 99 employees","2018","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","002","Veteran","651","Firms with 100 to 249 employees","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","002","Veteran","652","Firms with 250 to 499 employees","2018","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","002","Veteran","657","Firms with 500 employees or more","2018","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","91","Equally minority/nonminority","002","Veteran","612","Firms with 1 to 4 employees","2018","D","D","20 to 99 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","91","Equally minority/nonminority","002","Veteran","630","Firms with 10 to 19 employees","2018","D","D","500 to 999 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","91","Equally minority/nonminority","002","Veteran","641","Firms with 20 to 49 employees","2018","D","D","500 to 999 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","002","Veteran","611","Firms with no employees","2018","2672","T","0","229755","15.3","S","0.0","11.4"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","002","Veteran","612","Firms with 1 to 4 employees","2018","13927","U","28778","1352908","5.9","S","7.3","10.2"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","002","Veteran","620","Firms with 5 to 9 employees","2018","7397","W","47591","2138703","8.9","S","8.8","9.5"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","002","Veteran","630","Firms with 10 to 19 employees","2018","3846","W","48254","2061627","13.0","S","12.6","13.7"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","002","Veteran","641","Firms with 20 to 49 employees","2018","1504","U","41805","2003283","31.8","S","32.7","40.6"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","002","Veteran","642","Firms with 50 to 99 employees","2018","632","U","43022","1773139","34.9","S","36.9","42.1"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","002","Veteran","651","Firms with 100 to 249 employees","2018","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","002","Veteran","652","Firms with 250 to 499 employees","2018","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","002","Veteran","657","Firms with 500 employees or more","2018","39","U","72395","2230036","4.1","S","1.2","1.1"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","611","Firms with no employees","2018","820","R","0","86125","27.4","S","0.0","30.3"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","3369","T","7142","256431","20.8","S","25.1","25.7"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","620","Firms with 5 to 9 employees","2018","2162","U","14972","768544","16.2","S","14.9","20.0"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","630","Firms with 10 to 19 employees","2018","1733","U","23154","997271","15.8","S","17.1","20.4"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","641","Firms with 20 to 49 employees","2018","882","U","25691","963954","29.9","S","30.2","27.0"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","642","Firms with 50 to 99 employees","2018","396","U","25480","693201","41.2","S","44.0","51.2"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","651","Firms with 100 to 249 employees","2018","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","652","Firms with 250 to 499 employees","2018","6","O","1782","53537","26.8","S","1.2","1.0"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","657","Firms with 500 employees or more","2018","19","U","21991","583693","8.4","S","0.8","0.7"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","002","Female","001","Total","00","Total","003","Equally veteran/nonveteran","611","Firms with no employees","2018","2","K","0","2975","80.3","S","0.0","2.6"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","002","Female","001","Total","00","Total","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","S","S","20 to 99 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","002","Female","001","Total","00","Total","003","Equally veteran/nonveteran","620","Firms with 5 to 9 employees","2018","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","002","Female","001","Total","00","Total","003","Equally veteran/nonveteran","630","Firms with 10 to 19 employees","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","002","Female","001","Total","00","Total","003","Equally veteran/nonveteran","641","Firms with 20 to 49 employees","2018","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","611","Firms with no employees","2018","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","776","R","1642","110171","35.1","S","43.0","35.0"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","620","Firms with 5 to 9 employees","2018","696","T","4999","400054","24.3","S","25.6","36.4"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","630","Firms with 10 to 19 employees","2018","733","U","9867","525064","35.3","S","37.6","36.5"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","641","Firms with 20 to 49 employees","2018","382","U","10695","537286","37.8","S","38.5","36.3"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","642","Firms with 50 to 99 employees","2018","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","651","Firms with 100 to 249 employees","2018","13","O","1856","62525","119.5","S","96.5","33.3"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","652","Firms with 250 to 499 employees","2018","4","O","1076","46390","40.1","S","2.0","1.1"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","657","Firms with 500 employees or more","2018","8","T","9078","289877","20.1","S","1.6","1.2"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","611","Firms with no employees","2018","636","R","0","56493","29.0","S","0.0","34.6"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","2558","T","5404","142309","22.1","S","25.4","25.0"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","620","Firms with 5 to 9 employees","2018","1436","T","9790","358624","23.7","S","24.2","23.5"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","630","Firms with 10 to 19 employees","2018","919","T","12076","419350","37.8","S","39.0","38.8"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","641","Firms with 20 to 49 employees","2018","441","T","12725","377805","38.1","S","40.0","42.9"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","642","Firms with 50 to 99 employees","2018","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","651","Firms with 100 to 249 employees","2018","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","652","Firms with 250 to 499 employees","2018","D","D","500 to 999 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","657","Firms with 500 employees or more","2018","10","T","12913","293817","16.1","S","0.3","0.2"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","611","Firms with no employees","2018","43","I","0","570","110.2","S","0.0","49.8"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","S","S","20 to 99 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","620","Firms with 5 to 9 employees","2018","S","S","100 to 249 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","630","Firms with 10 to 19 employees","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","641","Firms with 20 to 49 employees","2018","D","D","500 to 999 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","611","Firms with no employees","2018","48","I","0","1340","98.7","S","0.0","56.6"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","317","O","652","27027","43.6","S","51.1","55.5"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","620","Firms with 5 to 9 employees","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","630","Firms with 10 to 19 employees","2018","2","I","33","822","80.3","S","4.9","3.4"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","641","Firms with 20 to 49 employees","2018","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","642","Firms with 50 to 99 employees","2018","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","652","Firms with 250 to 499 employees","2018","D","D","250 to 499 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","657","Firms with 500 employees or more","2018","D","D","2,500 to 4,999 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","611","Firms with no employees","2018","729","R","0","84215","25.7","S","0.0","30.3"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","2985","T","6419","227797","21.7","S","24.6","27.8"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","620","Firms with 5 to 9 employees","2018","1977","U","13679","723871","17.4","S","16.8","22.6"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","630","Firms with 10 to 19 employees","2018","1640","U","21951","905157","15.3","S","16.8","16.3"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","641","Firms with 20 to 49 employees","2018","791","U","22960","880408","32.3","S","34.5","31.6"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","642","Firms with 50 to 99 employees","2018","394","U","25360","686145","41.4","S","44.2","51.7"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","651","Firms with 100 to 249 employees","2018","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","652","Firms with 250 to 499 employees","2018","5","O","1352","48738","32.1","S","0.1","0.8"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","657","Firms with 500 employees or more","2018","17","U","17432","527847","9.4","S","0.9","0.7"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","611","Firms with no employees","2018","573","R","0","77030","37.0","S","0.0","34.6"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","2931","T","6244","227725","24.0","S","29.1","32.0"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","620","Firms with 5 to 9 employees","2018","1601","U","11063","615545","15.5","S","15.8","27.5"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","630","Firms with 10 to 19 employees","2018","1410","U","19250","854333","15.6","S","16.8","20.0"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","641","Firms with 20 to 49 employees","2018","740","U","21258","816912","32.2","S","31.5","27.7"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","642","Firms with 50 to 99 employees","2018","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","651","Firms with 100 to 249 employees","2018","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","652","Firms with 250 to 499 employees","2018","6","O","1782","53537","26.8","S","1.2","1.0"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","657","Firms with 500 employees or more","2018","18","U","21307","574334","8.9","S","0.8","0.7"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","611","Firms with no employees","2018","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","S","S","100 to 249 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","620","Firms with 5 to 9 employees","2018","S","S","500 to 999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","630","Firms with 10 to 19 employees","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","642","Firms with 50 to 99 employees","2018","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","657","Firms with 500 employees or more","2018","D","D","500 to 999 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","50","American Indian and Alaska Native","003","Equally veteran/nonveteran","611","Firms with no employees","2018","7","B","0","142","22.9","S","0.0","4.5"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","50","American Indian and Alaska Native","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","S","S","100 to 249 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","60","Asian","003","Equally veteran/nonveteran","611","Firms with no employees","2018","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","60","Asian","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","S","S","100 to 249 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","60","Asian","003","Equally veteran/nonveteran","620","Firms with 5 to 9 employees","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","60","Asian","003","Equally veteran/nonveteran","630","Firms with 10 to 19 employees","2018","D","D","250 to 499 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","60","Asian","003","Equally veteran/nonveteran","641","Firms with 20 to 49 employees","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","611","Firms with no employees","2018","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","S","S","500 to 999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","620","Firms with 5 to 9 employees","2018","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","630","Firms with 10 to 19 employees","2018","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","641","Firms with 20 to 49 employees","2018","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","642","Firms with 50 to 99 employees","2018","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","657","Firms with 500 employees or more","2018","D","D","500 to 999 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","611","Firms with no employees","2018","101","K","0","2828","49.7","S","0.0","26.7"
