"GEO_ID","GEO_ID_F","NAME","NAICS2017","NAICS2017_LABEL","SECTOR","INDLEVEL","NAICS2017_F","SUBSECTOR","INDGROUP","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","RCPSZFI","RCPSZFI_LABEL","QDESC","QDESC_LABEL","BUSCHAR","BUSCHAR_LABEL","YEAR","FIRMPDEMP","FIRMPDEMP_PCT","RCPPDEMP","RCPPDEMP_PCT","EMP","EMP_PCT","PAYANN","PAYANN_PCT","FIRMPDEMP_S","FIRMPDEMP_PCT_S","RCPPDEMP_S","RCPPDEMP_PCT_S","EMP_S","EMP_PCT_S","PAYANN_S","PAYANN_PCT_S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B27","CEASEOPS","LS","Total reporting","2018","175","100.0","1216","100.0","111","100.0","1536","100.0","36.2","0.0","36.9","0.0","55.8","0.0","51.2","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","A1","All firms","2018","1420","X","25495","X","1128","X","37359","X","22.0","X","26.3","X","38.2","X","41.4","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","LI","Business is currently operating","2018","353","69.8","6354","72.4","419","61.5","17341","86.2","23.3","7.2","27.5","6.5","38.5","24.2","58.2","15.3"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","153","30.2","2424","27.6","263","38.5","2780","13.8","42.7","7.3","42.5","6.6","66.7","24.5","66.7","15.5"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","LS","Total reporting","2018","506","100.0","8778","100.0","681","100.0","20121","100.0","26.3","0.0","28.9","0.0","30.5","0.0","48.8","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","LT","Operating status not reported","2018","D","D","D","D","20 to 99 employees","D","D","D","D","D","D","D","D","D","D","D"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","A1","All firms","2018","3231","X","119472","X","3324","X","70158","X","11.0","X","10.9","X","18.4","X","30.2","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","LI","Business is currently operating","2018","902","87.6","31476","86.0","945","90.8","27319","93.8","12.8","5.0","11.8","5.7","16.0","5.0","44.5","5.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","S","S","S","S","20 to 99 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","LS","Total reporting","2018","1030","100.0","36613","100.0","1042","100.0","29128","100.0","15.6","0.0","15.2","0.0","16.1","0.0","42.3","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","LT","Operating status not reported","2018","D","D","D","D","20 to 99 employees","D","D","D","D","D","D","D","D","D","D","D"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","A1","All firms","2018","6789","X","506060","X","8537","X","154571","X","8.7","X","10.1","X","17.0","X","13.3","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","LI","Business is currently operating","2018","2616","88.3","192431","88.4","3276","82.8","60105","88.5","8.2","2.7","8.5","2.5","15.7","4.0","12.0","3.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","348","11.7","25166","11.6","681","17.2","7784","11.5","27.2","2.7","27.4","2.5","26.6","4.0","31.1","3.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","LS","Total reporting","2018","2964","100.0","217597","100.0","3956","100.0","67890","100.0","8.7","0.0","9.4","0.0","14.5","0.0","12.1","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","LT","Operating status not reported","2018","S","S","S","S","20 to 99 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","A1","All firms","2018","17430","X","2975873","X","35884","X","786809","X","5.0","X","5.8","X","8.0","X","6.4","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","LI","Business is currently operating","2018","7268","95.0","1269698","95.6","15048","87.4","356450","94.8","7.3","1.3","8.2","1.1","8.7","5.1","7.2","1.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","380","5.0","58150","4.4","2163","12.6","19676","5.2","25.6","1.3","23.4","1.1","43.1","5.2","33.1","1.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","LS","Total reporting","2018","7648","100.0","1327848","100.0","17211","100.0","376126","100.0","6.6","0.0","7.6","0.0","8.3","0.0","7.0","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","LT","Operating status not reported","2018","195","X","32011","X","398","X","6761","X","36.6","X","35.7","X","44.2","X","41.4","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","A1","All firms","2018","17850","X","6399933","X","72065","X","1773687","X","5.7","X","5.9","X","6.6","X","5.4","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","LI","Business is currently operating","2018","8013","96.6","2908023","97.0","32258","95.6","854463","96.9","7.6","1.1","7.8","0.9","10.6","1.5","7.6","0.9"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","278","3.4","89873","3.0","1489","4.4","27196","3.1","32.6","1.1","32.4","0.9","35.3","1.5","29.9","0.9"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","LS","Total reporting","2018","8291","100.0","2997896","100.0","33747","100.0","881659","100.0","7.5","0.0","7.7","0.0","10.5","0.0","7.3","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","LT","Operating status not reported","2018","S","S","S","S","100 to 249 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","A1","All firms","2018","16019","X","11475752","X","105212","X","3236916","X","7.7","X","8.3","X","10.7","X","8.3","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","LI","Business is currently operating","2018","8348","96.8","5967798","97.2","56021","96.7","1777638","97.8","6.4","1.4","6.9","1.2","7.4","2.0","7.8","1.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","272","3.2","170103","2.8","1917","3.3","40769","2.2","44.9","1.4","43.5","1.2","62.0","2.0","51.2","1.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","LS","Total reporting","2018","8620","100.0","6137901","100.0","57939","100.0","1818407","100.0","6.2","0.0","6.8","0.0","7.4","0.0","7.7","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","LT","Operating status not reported","2018","S","S","S","S","500 to 999 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","532","Firms with sales/receipts of $1,000,000 or more","B27","CEASEOPS","A1","All firms","2018","22933","X","112592925","X","615835","X","27848826","X","4.9","X","10.6","X","9.0","X","10.2","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","532","Firms with sales/receipts of $1,000,000 or more","B27","CEASEOPS","LI","Business is currently operating","2018","10839","97.4","43792025","98.3","215136","97.1","10634868","98.1","5.3","0.8","12.8","0.7","9.3","1.4","12.6","0.9"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","532","Firms with sales/receipts of $1,000,000 or more","B27","CEASEOPS","LI00","Business operations have ceased","2018","289","2.6","770130","1.7","6469","2.9","209347","1.9","29.5","0.8","34.1","0.7","46.7","1.4","43.0","0.9"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","532","Firms with sales/receipts of $1,000,000 or more","B27","CEASEOPS","LS","Total reporting","2018","11128","100.0","44562155","100.0","221605","100.0","10844216","100.0","5.1","0.0","12.5","0.0","8.8","0.0","12.2","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","91","Equally minority/nonminority","001","Total","532","Firms with sales/receipts of $1,000,000 or more","B27","CEASEOPS","LT","Operating status not reported","2018","151","X","523571","X","6385","X","151158","X","33.2","X","49.6","X","65.7","X","44.6","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","511","Firms with sales/receipts of less than $5,000","B27","CEASEOPS","A1","All firms","2018","28540","X","65621","X","66943","X","3529340","X","3.3","X","4.3","X","15.4","X","16.6","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","511","Firms with sales/receipts of less than $5,000","B27","CEASEOPS","LI","Business is currently operating","2018","8395","78.6","18387","77.2","19641","92.7","862707","96.7","7.0","2.1","6.5","2.8","18.2","2.1","21.5","1.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","511","Firms with sales/receipts of less than $5,000","B27","CEASEOPS","LI00","Business operations have ceased","2018","2286","21.4","5424","22.8","1548","7.3","29887","3.3","9.4","2.1","12.8","2.8","20.2","2.1","37.1","1.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","511","Firms with sales/receipts of less than $5,000","B27","CEASEOPS","LS","Total reporting","2018","10682","100.0","23811","100.0","21189","100.0","892594","100.0","5.5","0.0","5.1","0.0","16.5","0.0","20.4","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","511","Firms with sales/receipts of less than $5,000","B27","CEASEOPS","LT","Operating status not reported","2018","S","S","S","S","20 to 99 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B27","CEASEOPS","A1","All firms","2018","31408","X","217158","X","31007","X","1078643","X","5.0","X","4.9","X","6.0","X","10.0","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B27","CEASEOPS","LI","Business is currently operating","2018","9387","81.6","64776","82.1","8405","83.6","182574","93.8","4.5","2.1","3.9","2.3","10.0","3.3","18.4","2.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","2113","18.4","14084","17.9","1644","16.4","12010","6.2","14.1","2.1","15.7","2.3","23.7","3.2","27.8","2.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B27","CEASEOPS","LS","Total reporting","2018","11500","100.0","78860","100.0","10049","100.0","194584","100.0","4.8","0.0","4.6","0.0","9.9","0.0","17.0","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B27","CEASEOPS","LT","Operating status not reported","2018","336","X","2114","X","200","X","1176","X","26.6","X","28.1","X","46.1","X","45.4","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","A1","All firms","2018","91417","X","1550322","X","99699","X","2901027","X","2.6","X","2.8","X","12.7","X","22.7","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","LI","Business is currently operating","2018","30721","80.0","527410","80.2","30471","79.1","867405","92.7","3.1","0.8","3.4","0.8","12.9","2.3","25.6","2.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","7682","20.0","130395","19.8","8036","20.9","67829","7.3","4.1","0.8","4.2","0.8","6.8","2.3","16.8","2.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","LS","Total reporting","2018","38402","100.0","657805","100.0","38507","100.0","935234","100.0","2.7","0.0","3.0","0.0","10.7","0.0","23.9","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","LT","Operating status not reported","2018","252","X","4401","X","181","X","1503","X","31.6","X","33.0","X","34.3","X","39.8","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","A1","All firms","2018","169321","X","6314217","X","189598","X","4663815","X","2.0","X","2.1","X","7.2","X","37.8","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","LI","Business is currently operating","2018","63898","84.8","2402236","85.4","65658","80.4","1297097","89.9","2.3","0.6","2.2","0.5","4.9","0.8","14.0","0.9"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","11460","15.2","410743","14.6","15963","19.6","146264","10.1","4.0","0.6","3.6","0.5","5.5","0.8","8.9","0.9"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","LS","Total reporting","2018","75357","100.0","2812979","100.0","81621","100.0","1443361","100.0","2.1","0.0","2.1","0.0","4.6","0.0","13.3","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","LT","Operating status not reported","2018","882","X","33754","X","1336","X","12608","X","14.2","X","13.3","X","39.4","X","15.2","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","A1","All firms","2018","373738","X","27758254","X","480449","X","9247859","X","1.3","X","1.3","X","2.6","X","3.3","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","LI","Business is currently operating","2018","164376","91.2","12301408","91.3","205793","86.6","4168199","92.5","1.2","0.2","1.2","0.2","1.9","0.6","4.3","0.4"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","15845","8.8","1167755","8.7","31784","13.4","338886","7.5","3.7","0.2","3.1","0.2","5.2","0.6","3.6","0.4"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","LS","Total reporting","2018","180222","100.0","13469164","100.0","237577","100.0","4507085","100.0","1.4","0.0","1.2","0.0","2.0","0.0","4.0","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","LT","Operating status not reported","2018","2139","X","156855","X","2626","X","51437","X","14.9","X","14.6","X","15.9","X","14.6","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","A1","All firms","2018","877734","X","147933110","X","1684310","X","42969292","X","1.0","X","1.1","X","0.8","X","1.1","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","LI","Business is currently operating","2018","427224","94.4","72511840","94.5","821482","91.4","21801113","94.5","1.0","0.1","1.2","0.1","1.2","0.3","1.0","0.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","25434","5.6","4181870","5.5","77537","8.6","1259580","5.5","2.1","0.1","1.9","0.1","3.7","0.3","4.4","0.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","LS","Total reporting","2018","452658","100.0","76693710","100.0","899019","100.0","23060693","100.0","0.9","0.0","1.1","0.0","1.1","0.0","1.1","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","LT","Operating status not reported","2018","7028","X","1144280","X","13956","X","299930","X","8.1","X","7.0","X","9.0","X","9.1","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","A1","All firms","2018","838480","X","301986692","X","2933607","X","84938946","X","0.9","X","1.1","X","2.0","X","1.4","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","LI","Business is currently operating","2018","428269","96.0","154927642","96.1","1496737","94.4","46136586","96.4","0.7","0.2","0.8","0.2","1.5","0.3","0.8","0.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","17627","4.0","6227018","3.9","89049","5.6","1736140","3.6","4.0","0.2","3.9","0.2","5.4","0.3","5.0","0.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","LS","Total reporting","2018","445897","100.0","161154660","100.0","1585786","100.0","47872725","100.0","0.6","0.0","0.7","0.0","1.3","0.0","0.8","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","LT","Operating status not reported","2018","6004","X","2132910","X","17809","X","587028","X","5.1","X","4.7","X","7.9","X","6.4","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","A1","All firms","2018","740250","X","526620057","X","4437388","X","147251265","X","0.7","X","0.7","X","1.1","X","1.1","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","LI","Business is currently operating","2018","396922","97.3","282895041","97.4","2361182","96.3","82208463","97.3","0.9","0.1","0.8","0.1","1.0","0.2","1.0","0.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","11087","2.7","7600339","2.6","90335","3.7","2311047","2.7","4.5","0.1","4.4","0.1","6.2","0.2","5.9","0.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","LS","Total reporting","2018","408010","100.0","290495380","100.0","2451517","100.0","84519511","100.0","0.8","0.0","0.8","0.0","1.0","0.0","0.9","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","LT","Operating status not reported","2018","4600","X","3236027","X","23577","X","898504","X","5.8","X","6.4","X","9.4","X","6.5","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","532","Firms with sales/receipts of $1,000,000 or more","B27","CEASEOPS","A1","All firms","2018","1213281","X","11729314494","X","43267298","X","2154891918","X","0.5","X","3.0","X","1.2","X","1.1","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","532","Firms with sales/receipts of $1,000,000 or more","B27","CEASEOPS","LI","Business is currently operating","2018","623269","98.0","3576887875","98.8","13672925","98.1","671618664","98.7","0.5","0.1","2.8","0.2","1.1","0.2","1.9","0.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","532","Firms with sales/receipts of $1,000,000 or more","B27","CEASEOPS","LI00","Business operations have ceased","2018","13039","2.0","43856693","1.2","262590","1.9","8933974","1.3","5.3","0.1","11.7","0.2","10.7","0.2","10.8","0.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","532","Firms with sales/receipts of $1,000,000 or more","B27","CEASEOPS","LS","Total reporting","2018","636309","100.0","3620744568","100.0","13935514","100.0","680552638","100.0","0.4","0.0","2.7","0.0","1.1","0.0","1.9","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","92","Nonminority","001","Total","532","Firms with sales/receipts of $1,000,000 or more","B27","CEASEOPS","LT","Operating status not reported","2018","7093","X","42833650","X","166060","X","8369713","X","9.7","X","11.2","X","16.1","X","14.3","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","511","Firms with sales/receipts of less than $5,000","B27","CEASEOPS","A1","All firms","2018","2503","X","5367","X","6560","X","236708","X","18.7","X","19.5","X","62.2","X","43.4","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","511","Firms with sales/receipts of less than $5,000","B27","CEASEOPS","LI","Business is currently operating","2018","851","75.0","1673","70.7","546","72.2","23161","94.0","14.6","6.0","20.3","7.9","28.6","9.5","43.8","5.5"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","511","Firms with sales/receipts of less than $5,000","B27","CEASEOPS","LI00","Business operations have ceased","2018","284","25.0","693","29.3","210","27.8","1469","6.0","25.0","6.0","27.6","8.0","39.2","9.5","53.2","5.6"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","511","Firms with sales/receipts of less than $5,000","B27","CEASEOPS","LS","Total reporting","2018","1135","100.0","2366","100.0","755","100.0","24630","100.0","11.0","0.0","15.0","0.0","25.0","0.0","40.4","0.0"
